words,chars,u_words,u_chars,sentences,avg_word_length,avg_sent_length,class
25,131,0,6,3,5,8,False
10,34,0,1,1,3,10,False
0,0,0,0,0,0,0,False
63,266,1,45,6,4,11,False
57,260,5,68,4,5,14,False
63,254,1,64,4,4,16,False
67,274,1,64,5,4,13,False
69,294,1,68,1,4,69,False
39,166,1,44,2,4,20,False
4,9,0,1,1,2,4,False
59,216,3,56,4,4,15,False
71,286,11,86,5,4,14,False
20,105,2,13,1,5,20,False
18,96,0,2,2,5,9,False
22,90,0,9,1,4,22,False
1,44,0,0,1,44,1,False
47,182,3,68,2,4,24,False
18,96,0,2,2,5,9,False
33,148,5,52,1,4,33,False
27,126,1,44,1,5,27,False
24,112,1,6,2,5,12,False
37,176,1,54,1,5,37,False
39,202,3,54,1,5,39,False
23,112,1,44,1,5,23,False
10,41,0,8,1,4,10,False
31,164,1,50,1,5,31,False
35,166,1,50,2,5,18,False
29,156,1,46,1,5,29,False
7,39,0,6,1,6,7,False
17,106,1,36,1,6,17,False
35,160,3,52,4,5,9,False
17,112,1,38,2,7,9,False
35,194,1,54,1,6,35,False
25,148,1,44,1,6,25,False
29,150,1,50,2,5,15,False
41,204,1,56,1,5,41,False
23,92,3,40,1,4,23,False
25,160,3,46,2,6,13,False
33,122,3,44,3,4,11,False
23,108,1,42,1,5,23,False
29,136,1,50,2,5,15,False
33,144,1,48,1,4,33,False
16,95,2,9,1,6,16,False
31,136,1,50,2,4,16,False
23,124,1,44,2,5,12,False
33,130,3,46,1,4,33,False
43,186,3,62,1,4,43,False
25,116,1,44,1,5,25,False
33,162,3,56,3,5,11,False
43,194,3,58,1,5,43,False
0,0,0,0,0,0,0,False
15,116,1,36,1,8,15,False
15,84,1,34,2,6,8,False
23,94,1,40,1,4,23,False
21,112,1,42,1,5,21,False
33,152,1,48,1,5,33,False
29,142,3,50,1,5,29,False
12,41,0,1,1,3,12,False
36,142,1,35,3,4,12,False
23,112,1,40,1,5,23,False
31,146,1,48,1,5,31,False
21,118,1,42,1,6,21,False
17,90,3,42,1,5,17,False
21,134,1,42,1,6,21,False
20,90,1,18,2,5,10,False
45,156,9,62,5,3,9,False
27,154,1,46,4,6,7,False
29,160,1,50,1,6,29,False
41,196,5,62,1,5,41,False
33,156,1,50,1,5,33,False
33,186,1,54,1,6,33,False
23,124,1,40,1,5,23,False
17,96,1,38,3,6,6,False
23,98,2,19,1,4,23,False
27,130,1,48,1,5,27,False
29,130,1,46,1,4,29,False
41,172,3,62,2,4,21,False
27,154,1,46,1,6,27,False
35,120,1,46,1,3,35,False
25,106,1,40,2,4,13,False
25,122,1,44,1,5,25,False
51,230,1,41,2,5,26,False
19,77,4,41,1,4,19,False
13,82,1,34,1,6,13,False
16,72,1,7,2,5,8,False
42,180,2,34,2,4,21,False
2,8,0,2,1,4,2,False
13,49,1,10,1,4,13,False
35,150,5,54,1,4,35,False
27,160,1,48,2,6,14,False
27,116,1,48,1,4,27,False
33,180,1,52,1,5,33,False
43,172,3,19,2,4,22,False
47,213,3,15,3,5,16,False
57,239,2,32,1,4,57,False
35,122,0,3,2,3,18,False
31,136,0,1,2,4,16,False
39,139,0,7,3,4,13,False
31,104,2,3,4,3,8,False
33,145,0,4,4,4,8,False
17,129,13,51,3,8,6,False
32,124,0,2,3,4,11,False
33,122,1,7,3,4,11,False
44,208,0,4,3,5,15,False
36,134,1,2,3,4,12,False
33,131,0,3,3,4,11,False
45,173,0,4,3,4,15,False
28,106,0,1,2,4,14,False
32,131,0,3,2,4,16,False
23,87,0,1,2,4,12,False
19,67,1,1,1,4,19,False
44,138,0,4,3,3,15,False
25,91,1,6,3,4,8,False
31,133,0,5,3,4,10,False
17,80,0,2,2,5,9,False
23,86,0,3,3,4,8,False
19,82,0,2,1,4,19,False
30,126,0,3,2,4,15,False
12,49,0,1,1,4,12,False
18,75,1,4,1,4,18,False
25,93,0,1,2,4,13,False
27,125,0,4,2,5,14,False
31,111,0,8,5,4,6,False
22,84,0,1,1,4,22,False
23,89,0,3,3,4,8,False
27,102,0,5,3,4,9,False
21,92,1,4,1,4,21,False
29,115,0,3,3,4,10,False
28,108,0,2,3,4,9,False
11,47,0,11,1,4,11,False
29,113,3,44,3,4,10,False
27,122,1,42,2,5,14,False
19,81,0,5,1,4,19,False
13,74,0,2,1,6,13,False
25,124,3,42,1,5,25,False
25,114,1,44,1,5,25,False
33,180,3,54,2,5,17,False
23,138,1,42,1,6,23,False
17,102,1,36,3,6,6,False
4,11,0,1,1,3,4,False
13,62,0,3,1,5,13,False
9,58,0,4,2,6,5,False
10,47,0,3,1,5,10,False
25,128,3,44,2,5,13,False
2,16,0,2,1,8,2,False
42,208,1,34,1,5,42,False
33,154,5,52,1,5,33,False
22,97,1,5,2,4,11,False
39,190,1,54,3,5,13,False
27,148,1,46,1,5,27,False
21,97,0,4,2,5,11,False
29,180,3,54,2,6,15,False
27,152,1,46,2,6,14,False
25,134,1,42,1,5,25,False
23,114,1,42,1,5,23,False
5,15,0,4,1,3,5,False
41,188,1,54,1,5,41,False
11,64,0,2,1,6,11,False
36,164,1,39,1,5,36,False
4,18,0,3,1,5,4,False
21,97,0,2,2,5,11,False
23,140,1,42,1,6,23,False
0,0,0,0,0,0,0,False
12,47,0,11,1,4,12,False
310,1227,1,33,3,4,103,False
21,118,1,40,2,6,11,False
51,214,3,66,1,4,51,False
339,1411,5,42,10,4,34,False
57,225,4,40,2,4,29,False
27,110,2,35,2,4,14,False
52,241,1,35,2,5,26,False
33,138,2,34,2,4,17,False
42,188,2,40,2,4,21,False
42,167,1,30,6,4,7,False
39,155,2,30,2,4,20,False
57,247,1,34,3,4,19,False
58,235,2,38,1,4,58,False
34,153,1,35,1,5,34,False
47,226,1,35,2,5,24,False
53,197,6,38,1,4,53,False
21,83,2,28,1,4,21,False
51,208,2,33,3,4,17,False
34,185,1,28,2,5,17,False
50,239,3,34,1,5,50,False
38,190,3,38,3,5,13,False
37,134,2,35,3,4,12,False
54,210,3,44,4,4,14,False
21,89,1,31,1,4,21,False
26,125,1,31,2,5,13,False
39,189,4,32,1,5,39,False
31,126,1,31,1,4,31,False
25,121,2,30,2,5,13,False
39,148,1,28,2,4,20,False
46,245,4,38,2,5,23,False
45,180,3,35,1,4,45,False
57,237,2,44,3,4,19,False
46,179,2,42,4,4,12,False
34,178,1,29,2,5,17,False
31,148,2,39,2,5,16,False
43,212,3,33,3,5,14,False
29,127,2,33,1,4,29,False
35,154,2,36,2,4,18,False
52,196,6,40,3,4,17,False
39,158,1,36,2,4,20,False
45,180,1,34,4,4,11,False
58,238,1,44,6,4,10,False
11,149,0,2,2,14,6,False
47,191,2,31,2,4,24,False
36,132,2,38,3,4,12,False
45,202,1,35,2,4,23,False
45,224,3,44,2,5,23,False
55,247,2,44,3,4,18,False
34,148,1,34,3,4,11,False
31,120,2,38,1,4,31,False
39,152,3,34,2,4,20,False
55,211,1,36,3,4,18,False
39,212,2,36,2,5,20,False
51,203,2,42,3,4,17,False
19,109,1,18,1,6,19,False
17,103,1,18,1,6,17,False
9,63,0,8,1,7,9,False
13,85,1,18,1,7,13,False
23,113,1,18,1,5,23,False
35,131,1,18,1,4,35,False
37,173,1,26,1,5,37,False
12,80,0,4,1,7,12,False
12,80,0,4,1,7,12,False
12,79,0,3,1,7,12,False
16,91,0,2,1,6,16,False
11,67,0,3,1,6,11,False
39,141,1,18,1,4,39,False
32,129,0,13,3,4,11,False
31,135,1,18,1,4,31,False
31,125,1,18,1,4,31,False
31,121,1,18,1,4,31,False
25,133,1,18,1,5,25,False
31,159,1,18,1,5,31,False
19,107,1,18,1,6,19,False
18,97,0,6,1,5,18,False
7,54,0,5,1,8,7,False
11,69,0,4,1,6,11,False
7,61,0,5,1,9,7,False
21,103,1,18,1,5,21,False
19,97,1,18,1,5,19,False
30,145,0,12,3,5,10,False
13,75,1,20,1,6,13,False
23,90,1,25,2,4,12,False
12,59,1,20,1,5,12,False
11,61,1,19,1,6,11,False
10,36,1,15,3,4,3,False
14,64,1,23,2,5,7,False
18,88,1,24,1,5,18,False
10,62,1,19,1,6,10,False
8,39,1,17,1,5,8,False
15,80,1,24,1,5,15,False
22,97,1,28,1,4,22,False
22,91,1,27,1,4,22,False
12,58,1,21,1,5,12,False
18,106,1,27,1,6,18,False
13,67,1,22,1,5,13,False
11,64,1,19,1,6,11,False
20,104,1,26,1,5,20,False
9,49,1,18,1,5,9,False
20,105,1,29,1,5,20,False
11,51,1,17,1,5,11,False
32,112,2,30,3,4,11,False
14,86,1,23,1,6,14,False
13,60,1,22,1,5,13,False
13,60,1,22,1,5,13,False
10,49,1,19,1,5,10,False
16,82,1,24,1,5,16,False
68,339,2,32,3,5,23,False
13,68,1,21,3,5,4,False
17,77,1,25,1,5,17,False
10,65,1,18,1,7,10,False
9,45,1,16,1,5,9,False
39,172,1,26,3,4,13,False
21,92,1,28,1,4,21,False
12,79,1,21,1,7,12,False
41,154,3,20,3,4,14,False
17,68,1,22,1,4,17,False
9,45,1,16,1,5,9,False
18,98,1,26,1,5,18,False
20,96,1,28,1,5,20,False
12,61,1,21,1,5,12,False
13,69,1,20,1,5,13,False
44,225,1,25,3,5,15,False
10,49,1,19,1,5,10,False
10,59,1,19,1,6,10,False
8,45,1,17,1,6,8,False
16,91,2,25,1,6,16,False
9,55,1,18,1,6,9,False
22,81,2,26,3,4,7,False
12,68,1,19,1,6,12,False
9,44,1,17,1,5,9,False
12,57,2,21,1,5,12,False
36,163,1,24,4,5,9,False
12,54,1,20,1,5,12,False
11,52,1,19,1,5,11,False
57,290,1,25,3,5,19,False
11,76,1,21,1,7,11,False
41,169,2,31,3,4,14,False
16,84,1,24,1,5,16,False
15,79,1,22,1,5,15,False
50,243,1,26,2,5,25,False
9,55,1,18,1,6,9,False
15,83,1,23,1,6,15,False
54,245,3,25,3,5,18,False
32,128,2,35,2,4,16,False
13,69,1,22,1,5,13,False
13,73,1,18,1,6,13,False
26,115,3,49,1,4,26,False
21,73,1,25,2,3,11,False
13,66,1,22,1,5,13,False
20,80,1,23,2,4,10,False
36,158,1,30,2,4,18,False
14,58,2,22,2,4,7,False
15,76,1,23,1,5,15,False
24,116,1,28,1,5,24,False
24,106,2,29,5,4,5,False
24,113,3,37,1,5,24,False
52,205,5,52,3,4,17,False
61,240,2,44,6,4,10,False
32,146,2,35,1,5,32,False
52,186,3,40,3,4,17,False
34,137,1,33,4,4,9,False
34,135,4,38,2,4,17,False
45,191,2,32,3,4,15,False
36,160,2,37,2,4,18,False
36,166,1,31,1,5,36,False
29,142,1,37,2,5,15,False
44,198,2,41,2,5,22,False
42,162,5,40,2,4,21,False
54,245,1,57,2,5,27,False
42,183,2,35,3,4,14,False
56,195,1,37,4,3,14,False
59,260,4,28,2,4,30,False
37,150,1,21,2,4,19,False
25,104,1,18,1,4,25,False
39,189,1,23,3,5,13,False
35,160,1,19,2,5,18,False
44,201,2,17,2,5,22,False
65,274,2,21,1,4,65,False
31,156,2,18,1,5,31,False
47,182,2,18,2,4,24,False
0,0,0,0,0,0,0,False
63,270,1,64,1,4,63,False
49,254,5,56,1,5,49,False
59,270,1,66,3,5,20,False
16,78,0,3,2,5,8,False
0,0,0,0,0,0,0,False
41,132,3,38,2,3,21,False
79,368,3,84,3,5,26,False
28,112,1,23,5,4,6,False
0,0,0,0,0,0,0,False
12,62,0,3,3,5,4,False
7,29,0,2,2,4,4,False
29,116,1,34,2,4,15,False
67,290,5,68,1,4,67,False
15,58,0,2,2,4,8,False
0,0,0,0,0,0,0,False
17,64,1,24,1,4,17,False
77,278,5,76,3,4,26,False
33,152,1,40,1,5,33,False
14,68,0,1,2,5,7,False
0,0,0,0,0,0,0,False
29,112,9,62,1,4,29,False
37,174,1,42,3,5,12,False
47,190,3,56,3,4,16,False
57,248,5,62,3,4,19,False
0,0,0,0,0,0,0,False
9,54,0,8,1,6,9,False
13,43,0,2,2,3,7,False
53,212,1,54,1,4,53,False
0,0,0,0,0,0,0,False
65,308,3,70,2,5,33,False
63,270,1,66,1,4,63,False
8,29,0,1,1,4,8,False
55,286,1,60,2,5,28,False
37,182,3,44,1,5,37,False
2,4,0,1,1,2,2,False
45,248,1,52,3,6,15,False
55,188,3,52,3,3,18,False
45,240,5,56,1,5,45,False
12,67,1,21,1,6,12,False
12,67,1,21,1,6,12,False
16,74,1,24,1,5,16,False
11,48,1,19,1,4,11,False
12,73,1,21,1,6,12,False
30,108,4,25,3,4,10,False
44,218,1,27,3,5,15,False
56,307,1,21,2,5,28,False
20,115,1,27,1,6,20,False
11,66,1,20,1,6,11,False
39,166,1,24,2,4,20,False
14,70,1,23,2,5,7,False
15,71,1,24,2,5,8,False
43,189,1,24,2,4,22,False
11,58,1,20,1,5,11,False
19,89,1,25,2,5,10,False
84,369,2,24,3,4,28,False
17,83,1,26,1,5,17,False
43,150,3,24,2,3,22,False
74,313,3,29,3,4,25,False
16,81,2,25,1,5,16,False
43,194,3,31,2,5,22,False
4,21,1,13,1,5,4,False
50,259,3,25,3,5,17,False
13,74,2,24,1,6,13,False
26,97,1,22,3,4,9,False
20,81,1,27,2,4,10,False
20,81,1,28,1,4,20,False
13,65,1,22,1,5,13,False
41,168,2,25,1,4,41,False
9,48,1,18,1,5,9,False
9,53,2,18,1,6,9,False
11,61,2,23,1,6,11,False
35,125,4,31,2,4,18,False
14,72,2,25,1,5,14,False
13,60,1,20,1,5,13,False
59,269,2,24,3,5,20,False
17,83,1,24,1,5,17,False
12,58,1,21,1,5,12,False
14,83,1,22,3,6,5,False
10,48,2,21,1,5,10,False
42,172,3,28,2,4,21,False
16,76,1,25,1,5,16,False
5,31,1,14,1,6,5,False
50,259,3,25,3,5,17,False
51,221,3,23,3,4,17,False
10,52,1,18,1,5,10,False
16,74,1,24,2,5,8,False
10,75,0,11,1,8,10,False
44,166,2,25,2,4,22,False
13,62,1,21,1,5,13,False
11,68,1,19,1,6,11,False
14,72,1,23,1,5,14,False
20,101,1,28,1,5,20,False
14,65,1,21,1,5,14,False
18,77,1,26,2,4,9,False
14,63,2,20,1,5,14,False
20,87,1,27,1,4,20,False
50,229,1,25,2,5,25,False
20,101,1,28,2,5,10,False
34,156,1,22,4,5,9,False
20,73,1,26,1,4,20,False
14,87,1,22,1,6,14,False
13,68,1,20,1,5,13,False
35,146,4,23,2,4,18,False
14,72,2,25,1,5,14,False
49,254,2,23,3,5,16,False
20,98,2,28,2,5,10,False
45,237,1,27,4,5,11,False
36,140,2,24,2,4,18,False
32,148,1,7,2,5,16,False
6,26,1,14,1,4,6,False
14,81,2,24,1,6,14,False
60,284,1,26,3,5,20,False
59,258,1,30,3,4,20,False
12,63,1,21,2,5,6,False
12,67,1,21,1,6,12,False
27,101,1,21,1,4,27,False
48,213,2,29,3,4,16,False
13,92,1,22,1,7,13,False
47,224,1,23,5,5,9,False
31,122,1,20,2,4,16,False
40,169,1,28,2,4,20,False
21,96,2,26,1,5,21,False
38,169,1,26,2,4,19,False
24,88,1,18,3,4,8,False
36,135,4,26,2,4,18,False
9,49,1,18,1,5,9,False
32,161,1,20,2,5,16,False
15,90,1,24,3,6,5,False
56,207,3,34,2,4,28,False
15,85,1,24,1,6,15,False
45,184,1,19,2,4,23,False
20,96,2,24,1,5,20,False
60,201,8,51,8,3,8,False
11,58,1,18,1,5,11,False
26,116,4,32,1,4,26,False
12,64,1,21,1,5,12,False
10,54,1,19,1,5,10,False
54,235,2,22,3,4,18,False
49,212,1,24,2,4,25,False
15,83,1,23,1,6,15,False
12,59,1,20,1,5,12,False
14,67,1,23,1,5,14,False
12,45,1,21,1,4,12,False
15,78,1,24,1,5,15,False
16,85,1,25,1,5,16,False
15,90,1,24,1,6,15,False
12,67,1,20,1,6,12,False
14,81,1,22,1,6,14,False
15,71,2,24,1,5,15,False
17,94,1,26,1,6,17,False
16,61,1,22,1,4,16,False
17,85,1,25,1,5,17,False
31,154,1,50,3,5,10,False
16,54,2,13,1,3,16,False
10,35,0,1,1,4,10,False
29,172,1,44,4,6,7,False
27,118,7,52,1,4,27,False
25,154,1,42,1,6,25,False
14,92,1,23,1,7,14,False
17,92,1,26,2,5,9,False
16,90,1,24,1,6,16,False
11,51,1,20,2,5,6,False
10,49,1,19,1,5,10,False
21,91,5,47,1,4,21,False
27,134,3,46,1,5,27,False
0,0,0,0,0,0,0,False
35,148,1,54,2,4,18,False
15,78,3,36,1,5,15,False
12,64,1,18,2,5,6,False
8,34,1,17,1,4,8,False
15,82,1,23,1,5,15,False
12,74,1,20,1,6,12,False
18,73,1,24,1,4,18,False
15,82,1,23,1,5,15,False
11,80,1,20,1,7,11,False
39,172,1,58,1,4,39,False
21,134,3,48,1,6,21,False
1,5,0,1,1,5,1,False
36,174,2,17,2,5,18,False
13,76,1,22,1,6,13,False
16,93,1,24,3,6,5,False
15,78,1,23,1,5,15,False
18,138,0,4,1,8,18,False
41,194,1,21,1,5,41,False
33,104,5,15,1,3,33,False
45,174,1,17,1,4,45,False
43,176,3,17,1,4,43,False
7,20,0,1,1,3,7,False
15,86,1,36,1,6,15,False
25,130,1,44,2,5,13,False
19,82,1,36,3,4,6,False
2,12,0,1,1,6,2,False
21,98,1,36,3,5,7,False
19,90,1,34,1,5,19,False
1,5,0,1,1,5,1,False
29,156,1,48,1,5,29,False
39,236,1,54,1,6,39,False
0,0,0,0,0,0,0,False
10,62,1,13,1,6,10,False
27,134,1,48,2,5,14,False
0,0,0,0,0,0,0,False
37,150,3,48,1,4,37,False
19,92,1,38,1,5,19,False
11,84,1,32,1,8,11,False
21,104,3,42,1,5,21,False
2,11,0,2,1,6,2,False
31,138,5,48,1,4,31,False
33,180,3,54,2,5,17,False
6,41,1,11,1,7,6,False
23,118,1,42,1,5,23,False
21,112,5,40,1,5,21,False
27,118,1,42,1,4,27,False
48,192,4,36,2,4,24,False
347,1316,8,39,11,4,32,False
29,128,3,50,1,4,29,False
37,156,3,56,3,4,12,False
0,0,0,0,0,0,0,False
14,65,0,3,2,5,7,False
3,7,0,1,1,2,3,False
75,290,1,72,5,4,15,False
51,180,1,48,1,4,51,False
53,196,1,46,9,4,6,False
0,0,0,0,0,0,0,False
55,258,3,58,4,5,14,False
37,180,3,44,1,5,37,False
21,142,1,16,1,7,21,False
39,166,1,18,1,4,39,False
39,126,0,7,3,3,13,False
18,68,2,14,2,4,9,False
38,149,5,22,3,4,13,False
11,54,1,18,1,5,11,False
29,164,3,26,2,6,15,False
19,92,1,14,1,5,19,False
29,112,1,14,2,4,15,False
35,164,1,16,1,5,35,False
21,69,0,5,2,3,11,False
