@relation post_all_vectors

@attribute like numeric
@attribute haha numeric
@attribute angry numeric
@attribute sad numeric
@attribute love numeric
@attribute wow numeric
@attribute negative numeric
@attribute neutral numeric
@attribute positive numeric
@attribute compound numeric
@attribute shares numeric
@attribute comments numeric
@attribute reactions numeric
@attribute images numeric
@attribute links numeric
@attribute nouns numeric
@attribute pronouns numeric
@attribute verbs numeric
@attribute numbers numeric
@attribute adjectives numeric
@attribute conjunctions numeric
@attribute adverbs numeric
@attribute person numeric
@attribute date numeric
@attribute org numeric
@attribute money numeric
@attribute gpe numeric
@attribute norp numeric
@attribute event numeric
@attribute words numeric
@attribute chars numeric
@attribute u_words numeric
@attribute u_chars numeric
@attribute sentences numeric
@attribute avg_word_length numeric
@attribute avg_sent_length numeric
@attribute class {True,False}

@data
27,84,0,0,1,0,0.139,0.861,0,-0.4404,11,13,112,1,3,6,0,1,0,2,0,1,0,0,0,0,0,0,0,20,108,0,1,1,5,20,False
10,13,0,0,0,0,0,0.637,0.363,0.8126,0,1,23,0,2,2,2,3,0,1,0,2,1,0,0,0,0,0,0,19,92,1,13,1,5,19,False
2,1,0,0,0,0,0,0.61,0.39,0.7494,0,0,3,1,3,4,3,1,0,2,0,1,1,0,0,0,0,0,0,19,92,0,5,3,5,6,False
7,20,0,0,0,0,0,1,0,0,0,3,27,1,3,3,5,4,0,1,0,0,2,0,0,0,0,0,0,32,115,0,6,2,4,16,False
151,162,0,0,24,15,0.291,0.709,0,-0.8309,50,27,353,0,2,0,9,0,2,0,0,0,0,0,0,0,0,0,0,25,96,3,30,3,4,8,False
20,16,0,1,1,0,0.137,0.763,0.1,-0.4215,3,1,40,0,2,3,16,4,0,2,0,0,1,0,3,0,0,0,0,54,266,1,53,2,5,27,False
339,311,0,4,15,5,0,1,0,0,63,52,681,0,2,2,10,2,2,0,0,0,0,0,0,0,0,0,0,29,128,1,34,1,4,29,False
52,39,0,1,7,0,0.308,0.551,0.141,-0.8231,15,8,103,0,2,4,14,3,0,2,0,0,3,0,0,0,0,0,0,41,150,1,42,7,4,6,False
86,72,0,1,6,11,0,1,0,0,31,27,176,1,5,6,1,1,2,1,0,0,0,1,2,0,0,0,0,17,65,0,3,3,4,6,False
595,547,0,4,50,27,0,0,1,0.5859,348,110,1238,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,2,2,False
212,135,0,0,7,3,0,0.714,0.286,0.937,21,26,358,0,2,4,13,10,0,2,0,2,3,0,0,0,0,0,0,57,244,3,58,1,4,57,False
595,453,0,96,18,18,0.127,0.873,0,-0.6602,149,41,1202,0,2,3,8,6,0,0,0,4,2,0,0,0,0,0,0,43,178,3,50,3,4,14,False
76,39,0,0,23,1,0,0.606,0.394,0.9674,16,9,147,0,2,4,19,4,0,3,0,0,0,0,0,0,0,0,0,47,236,1,54,3,5,16,False
287,184,0,0,20,1,0,1,0,0,71,41,498,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,19,1,False
43,50,0,0,2,1,0,0,0,0,15,8,102,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,0,0,0,2,0,0.071,0.624,0.305,0.8059,2,3,5,0,2,8,1,2,0,2,0,3,0,0,0,0,0,0,0,30,141,1,13,3,5,10,False
37,0,3,0,0,0,0.202,0.798,0,-0.6486,12,8,40,0,2,3,12,3,0,2,0,1,3,0,0,0,0,0,0,32,167,1,24,1,5,32,False
21,14,0,0,3,0,0,0.587,0.413,0.8139,5,3,38,1,3,3,0,2,0,3,0,2,0,0,0,0,0,0,0,16,93,0,1,1,6,16,False
10,0,0,0,0,0,0.097,0.839,0.064,-0.1916,1,2,10,0,2,4,3,4,0,0,0,1,1,0,0,0,0,0,0,28,104,1,15,2,4,14,False
21,7,0,0,0,0,0.133,0.68,0.186,0.5054,0,3,28,0,2,5,1,3,1,3,0,5,0,0,0,0,0,0,0,42,197,1,13,2,5,21,False
13,11,0,0,0,0,0,0.597,0.403,0.6597,1,2,24,1,3,2,2,0,1,4,0,0,0,0,0,0,0,0,0,12,79,0,1,1,7,12,False
7,8,0,0,1,0,0,0.787,0.213,0.7146,3,3,16,0,3,11,1,0,0,4,0,2,0,2,0,0,0,0,0,32,164,1,13,1,5,32,False
4,0,0,0,0,0,0,0.821,0.179,0.507,0,1,4,1,3,4,0,3,0,0,0,2,0,1,0,0,0,0,0,17,104,0,1,1,6,17,False
5,12,0,0,0,0,0.131,0.71,0.158,0.128,1,0,17,1,3,6,0,1,1,2,0,0,0,0,0,0,0,0,0,17,98,0,1,1,6,17,False
35,58,0,0,17,0,0,0.772,0.228,0.4824,15,17,112,1,3,3,0,3,1,0,0,4,0,0,0,0,0,0,0,17,90,0,1,1,5,17,False
175,28,0,1,54,3,0,0.716,0.284,0.5819,23,159,264,1,3,3,1,1,0,2,0,3,0,1,0,0,0,0,0,15,94,1,3,1,6,15,False
27,6,0,0,0,0,0.102,0.621,0.277,0.6249,4,20,33,1,3,3,0,0,1,2,0,1,0,0,0,0,0,0,0,17,96,0,1,2,6,9,False
36,32,0,0,0,0,0.068,0.844,0.088,0.1531,8,6,68,1,2,6,0,3,1,2,0,1,0,1,0,0,0,0,0,28,107,0,1,1,4,28,False
50,1,0,0,8,0,0,1,0,0,7,2,59,1,3,3,4,0,0,2,0,0,1,0,1,0,0,0,0,13,85,0,4,1,7,13,False
23,104,0,0,0,0,0,1,0,0,12,20,127,2,6,3,6,2,1,1,0,1,0,0,1,0,1,0,0,25,120,0,12,1,5,25,False
69,89,0,1,3,0,0,1,0,0,17,39,162,1,3,6,0,1,1,2,0,0,1,0,0,0,0,0,0,18,94,0,1,1,5,18,False
19,7,0,0,0,0,0.078,0.777,0.145,0.2716,1,1,26,0,2,5,0,3,2,4,0,5,0,0,0,0,0,0,0,31,158,1,12,1,5,31,False
21,3,0,0,1,1,0.134,0.866,0,-0.4767,5,23,26,1,3,6,1,1,2,2,0,1,0,0,0,0,0,0,0,24,107,1,3,1,4,24,False
31,23,0,0,0,1,0.257,0.594,0.149,-0.296,3,8,55,0,2,3,1,2,2,2,0,2,0,0,0,0,0,1,0,18,101,1,13,1,6,18,False
30,46,0,0,0,1,0.565,0.435,0,-0.8934,1,15,77,1,3,4,0,1,0,3,0,1,0,0,0,0,0,0,0,14,84,0,1,1,6,14,False
19,7,0,0,0,0,0.093,0.675,0.232,0.5106,0,4,26,0,2,4,2,2,1,1,0,0,0,0,0,0,0,0,0,21,91,1,12,1,4,21,False
7,0,0,0,0,1,0.264,0.736,0,-0.6249,0,0,8,0,2,6,1,2,1,3,0,0,0,0,0,0,0,0,0,26,110,1,13,1,4,26,False
10,6,0,0,0,0,0.141,0.524,0.335,0.5719,0,2,16,0,2,5,1,1,1,3,0,1,0,0,0,0,0,0,0,20,103,1,12,1,5,20,False
107,95,0,1,1,1,0.163,0.837,0,-0.5661,27,233,205,0,2,8,2,4,1,1,0,2,1,0,0,0,0,0,0,41,149,1,15,3,4,14,False
19,11,0,0,1,0,0,0.638,0.362,0.8979,0,2,31,0,2,5,7,0,3,3,0,0,0,0,1,0,0,0,0,29,144,1,18,2,5,15,False
12,12,0,0,1,0,0.162,0.604,0.234,0.4657,3,0,25,0,2,4,1,3,0,2,0,0,0,0,0,0,0,0,0,31,109,1,13,2,4,16,False
12,15,0,0,2,0,0,1,0,0,2,3,29,1,3,3,1,2,0,2,0,0,1,0,0,0,0,0,0,14,84,1,2,1,6,14,False
12,2,0,0,1,0,0,0.893,0.107,0.2023,0,4,15,0,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,21,76,1,13,1,4,21,False
4,5,0,0,0,0,0,0.812,0.188,0.5267,0,1,9,0,2,2,0,6,2,2,0,1,0,1,0,0,0,0,0,23,109,1,12,1,5,23,False
13,25,0,0,1,0,0,0.837,0.163,0.5915,5,1,39,0,2,7,0,5,1,2,0,1,0,0,0,0,0,0,0,39,152,1,13,1,4,39,False
4,1,0,0,1,0,0.174,0.633,0.194,-0.1263,0,0,6,0,2,4,1,2,1,1,0,2,0,1,0,0,0,0,0,22,93,1,14,3,4,7,False
24,54,0,0,1,0,0,0.764,0.236,0.7579,10,3,79,0,2,8,4,2,1,2,0,0,1,1,0,0,0,0,0,26,138,1,15,1,5,26,False
6,0,0,0,1,0,0,0.8,0.2,0.7579,0,0,7,0,2,5,1,2,4,5,0,0,0,2,0,0,0,1,0,30,134,1,12,1,4,30,False
5,10,0,0,0,0,0.332,0.502,0.166,-0.6488,3,2,15,0,2,6,1,2,0,1,0,1,0,0,1,0,0,0,0,21,98,1,14,1,5,21,False
49,24,0,0,2,0,0,0.901,0.099,0.4939,2,0,75,0,2,6,2,3,3,0,0,1,0,0,0,0,0,0,0,36,128,1,15,2,4,18,False
34,50,0,0,0,0,0,1,0,0,7,9,84,1,3,4,4,1,1,1,0,0,1,0,0,0,0,0,0,15,92,0,4,1,6,15,False
58,85,0,0,0,0,0,0.875,0.125,0.25,19,2,143,1,3,4,0,2,1,1,0,0,0,0,0,0,0,0,0,15,94,0,1,1,6,15,False
221,474,0,1,1,0,0,0.783,0.217,0.5574,91,50,698,1,3,5,3,1,1,0,0,0,1,0,0,0,0,0,0,14,95,0,3,1,7,14,False
97,265,0,0,3,1,0,1,0,0,56,7,367,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,9,47,0,2,2,5,5,False
166,470,1,0,0,3,0,1,0,0,81,29,640,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,43,2,19,1,5,8,False
83,89,0,0,4,0,0,1,0,0,18,31,176,1,3,2,2,0,1,1,0,2,1,0,0,0,0,0,0,11,77,0,2,1,7,11,False
175,0,58,39,4,1,0,1,0,0,144,51,279,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5,42,0,1,1,8,5,False
10,9,0,0,0,1,0.231,0.579,0.19,-0.2006,2,0,20,1,3,4,0,0,1,1,0,2,0,1,0,0,0,0,0,13,79,0,1,1,6,13,False
38,19,0,0,0,0,0,0.769,0.231,0.5574,5,3,57,1,3,3,1,1,1,1,0,0,0,1,0,0,0,1,0,13,80,0,1,1,6,13,False
30,20,0,0,6,1,0,1,0,0,5,4,57,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,7,53,0,1,1,8,7,False
188,137,0,3,3,3,0.067,0.669,0.264,0.7096,12,46,335,1,3,5,1,5,0,2,0,1,0,0,0,0,0,0,0,27,127,1,1,1,5,27,False
1,2,0,0,0,0,0.147,0.528,0.326,0.8316,0,0,3,0,2,4,2,5,1,5,0,0,0,0,0,0,0,1,0,39,167,1,15,1,4,39,False
236,247,0,0,1,0,0.154,0.667,0.179,0.4504,13,116,485,0,2,7,6,4,0,0,0,0,2,0,0,0,0,0,0,36,160,1,33,3,4,12,False
295,196,0,0,10,0,0,0.941,0.059,0.3612,7,216,501,0,2,2,11,3,1,5,0,3,1,0,0,0,0,0,0,48,204,3,37,2,4,24,False
436,598,0,0,10,2,0.091,0.865,0.043,-0.4497,12,128,1049,0,2,3,10,6,0,2,0,1,3,0,0,0,0,0,0,52,185,5,40,3,4,17,False
196,97,0,4,0,0,0,1,0,0,1,60,297,1,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,13,39,2,3,1,3,13,False
215,101,0,0,2,0,0.129,0.697,0.174,0.1295,0,146,320,0,2,3,10,1,0,0,0,2,1,0,1,0,0,0,0,37,143,1,35,3,4,12,False
203,194,0,0,3,1,0.187,0.755,0.058,-0.7579,8,35,401,0,2,8,8,5,0,2,0,3,1,1,0,0,0,0,0,48,232,1,36,2,5,24,False
60,29,0,0,1,2,0.084,0.856,0.061,-0.2732,3,13,93,0,2,3,11,7,0,1,0,1,1,1,2,0,0,0,0,47,204,5,47,1,4,47,False
101,69,1,2,1,0,0,0.805,0.195,0.7184,5,32,175,0,2,8,6,5,0,2,0,1,2,1,0,0,0,0,0,46,187,1,32,3,4,15,False
151,84,0,1,5,0,0.171,0.794,0.035,-0.6822,9,32,242,0,2,2,9,4,0,1,0,2,2,0,1,0,0,0,0,36,153,3,35,3,4,12,False
92,57,0,1,1,0,0.049,0.909,0.042,-0.0772,4,6,151,0,2,12,8,4,0,3,0,1,3,0,0,0,0,0,0,51,247,1,34,4,5,13,False
301,126,4,12,6,3,0,1,0,0,23,45,452,1,3,0,0,2,0,1,0,2,0,0,0,0,0,0,0,11,177,0,2,2,16,6,False
248,128,0,0,2,2,0.123,0.877,0,-0.4754,3,94,381,0,2,0,12,3,0,1,0,2,1,0,0,0,0,0,0,29,132,1,38,1,5,29,False
77,31,0,0,1,0,0.246,0.633,0.122,-0.7269,0,11,109,0,2,2,10,5,0,2,0,1,2,0,1,0,0,0,0,38,161,2,35,2,4,19,False
426,353,0,2,8,0,0,1,0,0,15,132,790,1,3,1,4,4,0,0,0,1,0,0,2,0,0,0,0,25,200,2,6,3,8,8,False
223,149,0,1,5,0,0,0.896,0.104,0.4215,7,44,379,0,2,1,9,5,1,0,0,1,1,1,3,0,0,0,0,31,135,2,35,2,4,16,False
691,495,0,1,15,0,0.145,0.727,0.128,-0.18,44,345,1202,0,2,1,7,5,0,2,0,4,1,0,0,0,0,1,0,39,175,4,35,4,4,10,False
545,395,0,0,25,2,0,1,0,0,41,110,970,1,3,3,0,3,2,1,0,0,0,1,0,0,0,0,0,19,197,0,1,1,10,19,False
776,458,0,1,12,4,0.384,0.616,0,-0.3595,26,122,1253,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,8,160,0,2,1,20,8,False
726,545,0,0,5,2,0,0.82,0.18,0.5095,28,276,1281,1,3,4,0,3,0,1,0,1,0,1,1,0,0,0,0,21,199,0,3,2,9,11,False
459,270,0,0,30,0,0,0.955,0.045,0.2023,32,140,763,0,2,9,8,3,1,2,0,1,1,0,0,0,1,0,0,46,218,2,32,2,5,23,False
234,137,0,0,3,0,0.072,0.842,0.086,0.1511,3,29,377,0,2,4,11,7,1,2,0,0,1,1,0,0,0,0,0,49,193,3,42,3,4,16,False
142,187,1,4,4,0,0.131,0.733,0.136,0.0516,98,40,338,0,2,7,4,5,1,1,0,2,0,0,0,0,0,0,1,42,181,1,19,1,4,42,False
102,210,0,0,4,1,0,1,0,0,26,15,317,0,2,5,4,2,0,2,0,0,0,0,0,0,0,0,0,31,132,1,19,2,4,16,False
83,28,2,14,0,3,0,0.634,0.366,0.8737,10,2,130,0,2,3,6,3,0,2,0,3,0,0,2,0,0,0,0,31,143,2,23,1,5,31,False
241,298,0,1,10,3,0,1,0,0,80,43,555,0,2,9,4,7,7,2,0,1,1,3,0,0,0,2,0,52,208,1,24,1,4,52,False
529,541,6,21,21,4,0,1,0,0,464,146,1126,0,2,1,5,5,4,0,0,1,0,0,0,0,2,0,0,32,120,1,20,1,4,32,False
126,161,1,0,0,2,0.082,0.855,0.062,-0.2577,45,19,290,0,2,10,9,6,0,4,0,0,2,0,0,0,0,2,0,58,253,3,25,3,4,19,False
185,218,1,0,3,0,0,1,0,0,58,37,409,0,2,6,4,4,0,1,0,1,0,0,0,0,0,0,0,26,116,2,20,2,4,13,False
68,85,0,0,3,2,0.072,0.899,0.029,-0.4404,17,19,158,0,2,7,4,6,0,5,0,2,0,1,1,0,1,2,0,49,209,3,21,2,4,25,False
73,114,0,1,1,0,0,0.938,0.062,0.1531,22,7,189,0,2,8,3,2,0,2,0,0,1,0,0,0,0,0,0,32,142,2,18,2,4,16,False
79,59,0,0,0,0,0,1,0,0,13,2,138,0,2,5,7,2,1,2,0,0,0,0,0,0,0,0,0,43,147,1,23,2,3,22,False
128,72,0,16,0,1,0,0.917,0.083,0.4215,16,6,219,0,2,8,4,4,1,4,0,1,1,1,0,0,1,0,0,41,189,1,19,2,5,21,False
218,420,0,0,6,4,0.121,0.696,0.183,0.1779,66,27,651,0,2,2,3,4,0,1,0,3,1,0,0,0,0,0,0,27,123,1,20,1,5,27,False
269,455,0,2,2,1,0.164,0.72,0.116,-0.34,219,101,729,0,2,8,3,7,0,3,0,3,1,0,0,0,0,0,0,47,220,2,18,1,5,47,False
67,75,0,1,0,1,0.122,0.711,0.167,0.5236,18,46,144,0,2,15,1,9,3,5,0,5,0,1,0,2,0,0,0,76,303,1,17,2,4,38,False
109,80,3,1,2,1,0.138,0.806,0.056,-0.7437,30,21,196,0,2,9,3,17,2,5,0,12,0,0,2,0,0,0,0,103,365,5,24,3,4,34,False
136,158,0,0,0,1,0.273,0.576,0.152,-0.6124,84,11,296,0,2,6,3,5,0,0,0,0,0,0,0,0,0,0,0,30,117,1,18,2,4,15,False
57,26,0,0,14,0,0,1,0,0,10,5,97,1,3,0,6,1,0,0,0,1,0,1,0,0,0,0,0,12,108,0,6,2,9,6,False
139,213,0,0,1,1,0.073,0.859,0.068,-0.0498,92,20,354,0,2,8,4,7,0,2,0,2,2,0,0,0,1,0,0,44,193,1,19,2,4,22,False
588,826,4,11,11,2,0.187,0.643,0.17,-0.1548,447,79,1446,0,2,5,2,6,0,2,0,3,0,0,0,0,0,0,0,33,138,1,17,2,4,17,False
885,1156,2,12,25,2,0.137,0.667,0.196,0.3818,592,137,2091,0,2,5,2,5,0,3,0,1,0,0,0,0,0,0,0,28,126,1,17,2,5,14,False
43,23,0,0,1,1,0,0.602,0.398,0.8374,10,14,69,0,2,4,2,3,2,3,0,1,0,1,0,0,0,0,0,25,128,1,18,2,5,13,False
166,291,0,0,0,2,0.115,0.742,0.143,0.1779,133,32,460,0,2,11,2,9,1,7,0,3,0,0,0,0,0,0,0,54,276,1,18,1,5,54,False
87,114,0,0,3,0,0.196,0.804,0,-0.7458,36,8,204,0,2,7,7,3,0,6,0,0,1,0,0,0,1,0,0,39,199,2,23,1,5,39,False
382,387,0,1,2,1,0,1,0,0,145,69,776,0,2,10,3,3,2,2,0,3,1,2,0,0,0,0,0,40,156,1,18,1,4,40,False
93,108,0,0,2,2,0,0.764,0.236,0.7783,13,14,206,0,2,8,2,3,0,3,0,0,0,0,0,0,0,0,0,32,132,1,17,1,4,32,False
155,314,0,0,1,2,0.08,0.717,0.203,0.7003,51,26,473,0,2,9,4,8,1,3,0,1,0,1,0,0,1,0,0,51,228,1,19,2,4,26,False
153,165,0,0,0,0,0.211,0.695,0.094,-0.5707,45,6,318,0,2,6,7,4,0,2,0,5,1,0,2,0,0,0,0,40,177,2,24,1,4,40,False
58,43,0,1,0,0,0.35,0.65,0,-0.9678,20,3,102,0,2,8,7,7,0,0,0,2,0,0,2,0,2,0,0,51,215,3,25,2,4,26,False
336,411,0,0,9,1,0.347,0.582,0.072,-0.7992,115,21,762,0,2,4,2,2,0,1,0,2,0,0,0,0,0,0,0,21,91,1,17,2,4,11,False
392,752,2,3,4,3,0,0.812,0.188,0.7378,124,228,1158,0,2,6,5,3,0,4,0,1,0,0,2,0,1,0,0,34,161,2,21,2,5,17,False
200,559,0,1,4,6,0.121,0.879,0,-0.7351,104,25,771,0,2,5,6,9,0,2,0,5,2,0,0,0,1,0,0,54,240,1,21,2,4,27,False
81,65,0,1,2,0,0,0.772,0.228,0.9078,16,6,151,0,2,7,5,9,0,0,0,1,2,0,0,0,0,0,0,59,210,3,24,5,4,12,False
76,61,1,1,0,0,0,0.81,0.19,0.7906,9,64,139,0,2,8,3,6,0,3,0,4,0,0,0,0,0,2,0,50,210,2,19,2,4,25,False
65,66,2,2,2,0,0.067,0.674,0.258,0.5255,14,17,137,0,2,7,3,1,1,1,0,0,0,0,0,0,0,0,0,19,102,1,17,1,5,19,False
216,148,0,4,3,1,0.074,0.702,0.224,0.6476,45,16,373,0,2,3,1,2,1,3,0,1,0,0,0,0,0,0,0,27,94,1,16,2,3,14,False
56,63,0,2,1,1,0,0.865,0.135,0.784,9,8,124,0,2,9,6,8,0,4,0,1,0,0,2,0,0,0,0,54,232,2,22,1,4,54,False
44,116,0,3,0,0,0.116,0.884,0,-0.2732,43,62,163,1,2,6,1,1,0,0,0,0,0,0,0,0,1,0,0,20,80,0,1,1,4,20,False
31,45,1,0,2,0,0,0.833,0.167,0.6124,8,15,79,1,2,6,0,4,0,2,0,2,0,0,0,0,0,0,0,37,113,2,5,3,3,12,False
6,1,0,0,0,0,0.109,0.567,0.323,0.5635,0,3,7,1,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,12,39,0,2,1,3,12,False
86,159,0,1,1,3,0,1,0,0,43,35,250,0,2,4,3,0,0,2,0,2,0,0,2,0,1,0,0,19,78,1,14,1,4,19,False
25,7,1,0,0,0,0.138,0.862,0,-0.6808,8,16,33,0,2,8,3,10,0,2,0,6,2,0,0,0,1,0,0,45,216,1,16,1,5,45,False
152,227,0,0,6,0,0,0.822,0.178,0.6597,58,24,386,0,2,2,13,4,0,0,0,0,4,0,0,0,1,0,0,29,134,1,24,1,5,29,False
39,68,1,0,2,0,0.128,0.759,0.113,-0.2023,10,22,110,0,2,8,9,6,0,0,0,0,3,0,0,0,4,0,0,45,178,3,22,1,4,45,False
48,47,1,0,1,0,0.205,0.795,0,-0.6588,12,98,97,1,4,3,5,3,0,0,0,1,3,0,0,0,0,0,0,23,87,1,7,2,4,12,False
46,95,0,0,0,0,0.097,0.567,0.336,0.886,22,8,141,0,2,8,11,4,2,2,0,0,4,0,0,0,1,0,0,37,204,1,22,1,6,37,False
81,116,0,2,0,0,0,1,0,0,56,77,199,0,2,8,1,2,0,8,0,2,0,0,0,0,1,2,0,25,158,1,16,1,6,25,False
63,60,0,0,0,0,0.152,0.52,0.328,0.5267,11,12,126,0,2,6,3,4,2,4,0,2,0,2,0,0,1,0,0,31,144,1,14,1,5,31,False
285,398,1,0,8,1,0,1,0,0,110,267,695,0,2,10,3,3,2,0,0,0,0,0,0,2,1,2,0,49,152,1,18,1,3,49,False
48,125,0,0,0,0,0,0.735,0.265,0.6597,12,25,173,0,2,5,2,2,0,2,0,2,0,0,0,0,1,0,0,19,92,1,14,1,5,19,False
63,93,0,0,1,0,0.167,0.833,0,-0.765,5,9,157,0,2,8,9,4,0,4,0,0,2,0,2,0,1,0,0,37,172,3,22,1,5,37,False
13,6,0,0,0,0,0,1,0,0,3,1,19,1,4,5,0,3,0,2,0,0,0,0,0,0,0,0,0,21,71,1,1,1,3,21,False
416,551,3,7,8,2,0,1,0,0,230,176,989,0,2,7,1,5,0,2,0,2,0,0,0,0,1,0,0,27,136,1,14,1,5,27,False
361,434,0,0,8,0,0.261,0.592,0.147,-0.5859,83,121,803,0,2,4,9,2,0,2,0,2,2,0,2,0,1,0,0,33,172,1,22,1,5,33,False
23,2,0,0,6,0,0,0.837,0.163,0.6418,0,11,31,2,3,8,1,4,0,1,0,1,0,0,1,0,0,0,0,33,132,1,5,3,4,11,False
26,30,0,0,0,0,0.267,0.733,0,-0.7351,7,9,56,0,2,1,6,4,0,0,0,2,2,0,0,0,1,0,0,23,112,1,18,1,5,23,False
175,368,0,3,0,4,0.184,0.665,0.152,-0.25,30,52,552,0,2,12,3,4,0,2,0,0,0,0,0,0,1,0,0,31,138,1,14,1,4,31,False
217,447,0,1,3,1,0,1,0,0,72,24,669,0,2,6,7,6,2,0,0,0,0,0,2,0,1,0,0,37,158,3,20,1,4,37,False
314,719,0,0,2,1,0,1,0,0,201,32,1037,0,2,4,11,2,0,2,0,0,0,0,2,0,1,0,0,31,140,1,24,1,5,31,False
182,238,0,0,2,0,0.25,0.75,0,-0.7906,32,32,422,0,2,8,3,4,0,2,0,2,0,0,2,0,1,0,0,35,130,1,14,1,4,35,False
43,53,1,0,1,0,0.297,0.598,0.105,-0.8402,15,20,98,0,2,4,7,4,0,6,0,2,4,0,0,0,1,0,0,37,188,1,18,1,5,37,False
109,139,2,0,0,0,0.174,0.826,0,-0.4588,18,140,250,0,2,0,18,2,0,0,0,1,2,0,2,0,1,0,0,35,134,1,30,1,4,35,False
238,522,1,1,5,2,0,0.912,0.088,0.1531,118,264,770,0,2,1,12,4,4,0,0,0,0,0,3,0,3,0,0,31,162,1,26,1,5,31,False
124,178,0,0,2,0,0.111,0.736,0.152,-0.0752,45,23,304,0,2,11,7,11,1,0,0,2,2,1,0,0,1,0,0,59,270,1,20,1,5,59,False
58,103,0,0,0,0,0.065,0.795,0.139,0.4537,25,38,161,0,2,9,11,6,0,5,0,0,0,0,0,0,3,0,0,55,202,1,32,1,4,55,False
139,193,0,0,1,0,0,1,0,0,38,29,333,0,2,5,2,2,0,4,0,0,0,0,2,0,1,0,0,19,126,1,14,1,7,19,False
40,44,0,0,1,0,0.457,0.543,0,-0.4939,10,20,85,0,2,1,4,2,0,0,0,0,0,0,0,0,4,0,0,11,64,1,16,1,6,11,False
103,29,0,0,13,0,0,1,0,0,20,33,146,1,4,3,2,3,0,0,0,1,0,0,1,0,0,0,0,20,65,2,4,1,3,20,False
30,114,0,0,0,1,0,1,0,0,16,25,145,0,2,2,7,2,0,0,0,0,1,0,1,0,1,0,0,13,94,1,20,1,7,13,False
51,81,1,0,1,0,0.114,0.886,0,-0.6124,14,12,134,0,2,13,6,2,4,2,0,2,0,0,2,0,2,0,0,43,184,1,18,1,4,43,False
231,360,0,0,4,1,0.286,0.714,0,-0.8402,75,47,596,0,2,3,6,6,0,0,0,2,2,0,0,0,1,0,0,31,140,1,18,1,5,31,False
99,69,0,1,6,0,0.245,0.755,0,-0.3802,18,14,175,1,4,4,0,3,0,0,0,0,0,0,0,0,0,1,0,11,43,0,3,1,4,11,False
88,169,0,0,2,0,0,0.714,0.286,0.6369,16,24,259,0,2,3,2,4,0,2,0,2,0,0,0,0,1,0,0,17,106,1,14,1,6,17,False
27,0,0,0,2,0,0.051,0.766,0.182,0.6229,2,3,29,1,4,6,3,3,0,2,0,1,0,0,1,0,0,0,0,25,116,0,5,2,5,13,False
126,160,1,0,2,0,0.097,0.798,0.105,0.1027,54,34,289,0,2,7,4,12,0,0,0,2,2,0,0,0,1,0,0,55,214,7,26,1,4,55,False
70,33,0,2,0,0,0,0.831,0.169,0.7184,8,40,105,0,2,8,1,6,4,6,0,1,0,2,0,0,1,2,0,65,254,3,20,3,4,22,False
75,94,0,0,1,0,0,0.859,0.141,0.6597,7,39,170,0,2,4,5,8,0,2,0,2,2,0,2,0,1,0,0,37,198,1,16,1,5,37,False
101,155,0,0,0,1,0,1,0,0,25,9,257,0,2,8,5,2,4,2,0,0,2,0,0,0,1,0,0,29,132,1,16,1,5,29,False
172,73,2,3,1,0,0.19,0.746,0.063,-0.7184,42,56,251,0,2,1,12,16,0,4,0,0,6,0,0,0,3,0,0,59,348,1,26,1,6,59,False
117,173,1,1,1,0,0,1,0,0,14,145,293,0,2,0,5,4,0,2,0,4,1,0,0,0,1,0,0,27,104,1,14,1,4,27,False
64,94,0,0,0,0,0.22,0.78,0,-0.875,20,14,158,0,2,8,3,12,0,2,0,2,0,0,0,0,1,0,0,45,190,1,14,1,4,45,False
34,5,0,0,3,0,0.183,0.522,0.295,0.3786,4,2,42,1,4,3,3,2,0,2,0,1,0,0,2,0,0,0,0,19,86,0,5,2,5,10,False
108,229,0,0,5,0,0,0.772,0.228,0.6808,65,27,343,0,2,4,9,2,0,2,0,0,0,2,0,0,3,0,0,23,144,1,22,1,6,23,False
204,57,2,1,1,0,0,0.76,0.24,0.8316,35,20,265,0,2,6,3,4,2,8,0,0,0,0,0,0,3,0,0,41,214,1,16,1,5,41,False
120,130,0,0,0,0,0.129,0.558,0.312,0.8481,65,24,250,0,2,4,17,2,0,0,0,0,0,0,6,0,1,0,0,37,180,1,30,2,5,19,False
1014,1473,0,0,48,2,0.107,0.707,0.185,0.6369,440,267,2540,0,2,6,3,4,0,4,0,6,0,0,0,0,3,0,0,39,194,1,22,1,5,39,False
36,12,0,0,1,0,0,0.782,0.218,0.4199,2,0,49,1,4,3,1,3,0,0,0,0,0,0,1,0,0,0,0,14,52,0,3,1,4,14,False
